rand_mean,rand_med,rand_max
0.15702459341978617,0.18677127195089474,0.318380833702479
-0.08119048490214013,-0.06759760623630107,0.21277591180393363
-0.016234461774858856,-0.03209904744635092,0.2498051032923774
-0.02525499064220016,-0.012745085357241653,0.28414700780118596
-0.08605184644080947,-0.06603144078783516,0.2540614938954023
0.163638933759621,0.1763900974250655,0.2856198153242308
0.028953595663328082,0.06017752130076984,0.2688817772594055
0.12387399639710386,0.13487118424284794,0.24998089494911474
-0.051612697842887814,-0.034314056245745864,0.2096760623227382
0.03140804906469931,0.06253628928112911,0.23956698842054222
-0.1051427582666492,-0.12617555386232115,0.2358584437841154
-0.04125952707232287,-0.016774832480307988,0.25620744066404616
0.06054440174944301,0.09737119854366585,0.2842504808070195
0.15688726707712794,0.17430150993360283,0.3084770038685857
0.1966302860213904,0.25988885283503455,0.3570124406748818
0.04816905374010906,0.07838038209922073,0.32697371838244504
-0.0695513744903906,-0.12649558860978588,0.24199235252730703
0.061863586138452276,0.10031148854299911,0.29923111790590745
0.03527618495923649,0.045815461032502024,0.1956161674257412
-0.13598983020932526,-0.18004541123499368,0.24551397162537952
0.13678511225489015,0.17627251096001564,0.30539535753340213
0.23625683310652412,0.27881747427381554,0.3513166565164273
0.6246368282272611,0.6829541252933721,0.8579092009029341
0.01683007982475083,0.03626418163616976,0.27565274179722193
0.037600756370491865,0.056172895218926815,0.28580438357872834
-0.1251714011541886,-0.13895317517115374,0.2585507029609111
-0.05013908421998303,-0.03847928183903826,0.27697683446582944
-0.05725189149104264,-0.030168743886880657,0.26114738696541673
-0.02079353605168637,-0.003945679774936699,0.24785051010031683
0.46563201112542046,0.5125922592061158,0.5567551564126011
0.6675381508752826,0.7172505036940235,0.7923543988274281
-0.09310791870543027,-0.08418241894892695,0.2734757257247493
-0.08169165015467485,-0.0599217803687042,0.24478620736406695
-0.04941125834117702,-0.03669189993602326,0.21228353046651044
-0.0282108858175802,-0.014599789069573769,0.26191174350941315
-0.040996103085023355,-0.019999627689430262,0.21350847056637948
-0.04848230708040317,-0.13201998357871444,0.255546845574334
0.45336327389194486,0.5067860916822935,0.5917650044707758
-0.07417769632308005,-0.05057052676576074,0.20501107426683512
0.0971388992749595,0.139206303501695,0.3228367280779682
-0.046845318975261764,-0.0344380364657992,0.19610010715132906
0.041872881291811825,0.06483679108417992,0.2067536687188784
-0.13093975884989498,-0.16992857505569586,0.2167635991846837
-0.052039154215070244,-0.051395057061706904,0.24844388513735646
0.8242630788366494,0.8793285790203408,0.9719209100952123
0.2992181103450942,0.36422870650349837,0.4214011576026768
0.09039532712701011,0.11404320801122117,0.26063526553189686
-0.018433605660162656,-0.004943753369402109,0.18846200779920522
-0.013170238460361182,-0.013741766641469966,0.26270428959491937
-0.15959276641401118,-0.19073988593229668,0.2740776980212228
-0.039819783396651036,-0.020911418605441098,0.24350303680701554
0.06663035754215021,0.08710708220390423,0.25431853392791953
-0.08936436358153207,-0.08001254087043447,0.20791508801870104
0.2779406031175251,0.37734300344663674,0.4643834601576847
-0.12407688643902193,-0.21451427830409847,0.3167207058793041
0.01487355105192042,0.038657241562830805,0.23046090977075195
-0.028739416984926734,0.01070650172079538,0.2895851789564671
0.08897017847290459,0.10702639512251172,0.28637766155535377
-0.05865845373034922,-0.07817617907207866,0.31174617039471975
0.15057868320627837,0.23771115247274993,0.4373354413513575
-0.10749136802128605,-0.1571131382808042,0.28421544185647507
0.011641429162223143,0.037366157785842305,0.2890079667765265
-0.0038205467744506154,0.004007778559796348,0.1788204671467984
-0.044674660621958864,-0.037323697096966035,0.23481203966940234
0.012748058395721714,0.033548289668805256,0.1944998793637619
-0.035320405368332204,-0.03518247498570721,0.26824676159574756
-0.028590479421183833,-0.010671868746709532,0.27926312250210505
0.019980679110125108,0.02885940192376519,0.20227418567449962
0.026846858244373037,0.0372318156038157,0.2238688695189163
0.029569366682515873,0.040052672170873285,0.20989995507420428
0.07486850521325998,0.08775262665865552,0.22312401701323237
-0.04593398218381464,-0.043902660560335836,0.2430306968986678
0.13480478208177543,0.164453553991333,0.3111709493599449
0.03552292192247524,0.044600235597940595,0.29542462178195456
-0.15037566835279598,-0.1557143953423853,0.27109700264099584
-0.026876489921791424,-0.0125250450122866,0.1973665991839562
-0.03274453501313939,-0.026304073112607386,0.20234172640497763
-0.023018861184910862,-0.11505484758721653,0.36137368806660786
-0.0815321361821271,-0.10058499258904502,0.26613547794845005
0.05576806198941858,0.07795345623079274,0.267419778445208
-0.04209370558533546,-0.03764947836752228,0.2257833699808134
-0.02940579794117161,0.019463165476109233,0.2770318877341295
